volume_demand;volume_production;spot_price;year;month;week;day;hour;dayofweek;weekend;working_hours;night;morning;afternoon;evening;delta;volume_production_rolling;volume_demand_rolling;target
4298.0;8531.0;31.41;2017;4;17;25;16;1;0;1;0;0;1;0;4233.0;343749.0;199703.0;34.1
4215.0;8549.0;31.86;2017;4;17;25;17;1;0;1;0;0;0;1;4334.0;345818.0;199835.0;35.13
4342.0;8619.0;32.12;2017;4;17;25;18;1;0;0;0;0;0;1;4277.0;346834.0;200009.0;37.21
4344.0;8627.0;33.0;2017;4;17;25;19;1;0;0;0;0;0;1;4283.0;347673.0;200056.0;39.4
4267.0;8202.0;34.34;2017;4;17;25;20;1;0;0;0;0;0;1;3935.0;348581.0;200209.0;35.98
4122.0;8015.0;31.36;2017;4;17;25;21;1;0;0;0;0;0;1;3893.0;349970.0;200453.0;30.51
3912.0;7117.0;30.54;2017;4;17;25;22;1;0;0;0;0;0;1;3205.0;351369.0;200636.0;30.83
3918.0;7179.0;30.25;2017;4;17;25;23;1;0;0;0;0;0;1;3261.0;353322.0;200869.0;30.49
3910.0;7176.0;30.2;2017;4;17;26;0;2;0;0;1;0;0;0;3266.0;355343.0;201058.0;30.31
3953.0;7100.0;30.06;2017;4;17;26;1;2;0;0;1;0;0;0;3147.0;357432.0;201511.0;30.3
4028.0;7285.0;30.44;2017;4;17;26;2;2;0;0;1;0;0;0;3257.0;359767.0;202005.0;30.73
4107.0;7845.0;32.05;2017;4;17;26;3;2;0;0;1;0;0;0;3738.0;361125.0;202410.0;30.8
4424.0;8488.0;40.95;2017;4;17;26;4;2;0;0;1;0;0;0;4064.0;362418.0;202837.0;37.19
4705.0;8594.0;45.67;2017;4;17;26;5;2;0;0;1;0;0;0;3889.0;363175.0;203160.0;39.38
4694.0;8705.0;50.77;2017;4;17;26;6;2;0;0;1;0;0;0;4011.0;364086.0;203411.0;38.16
4499.0;8113.0;31.41;2017;4;17;26;7;2;0;0;0;1;0;0;3614.0;365041.0;203553.0;37.84
4398.0;8193.0;31.18;2017;4;17;26;8;2;0;1;0;1;0;0;3795.0;366595.0;203640.0;37.6
4452.0;8121.0;31.04;2017;4;17;26;9;2;0;1;0;1;0;0;3669.0;368162.0;203796.0;35.81
4285.0;7923.0;31.58;2017;4;17;26;10;2;0;1;0;1;0;0;3638.0;369590.0;203769.0;34.47
4199.0;7872.0;31.42;2017;4;17;26;11;2;0;1;0;1;0;0;3673.0;370967.0;203802.0;32.51
4186.0;7918.0;31.29;2017;4;17;26;12;2;0;1;0;0;1;0;3732.0;372405.0;203707.0;30.98
4163.0;7990.0;31.1;2017;4;17;26;13;2;0;1;0;0;1;0;3827.0;373949.0;203673.0;30.74
4095.0;7818.0;31.0;2017;4;17;26;14;2;0;1;0;0;1;0;3723.0;375321.0;203632.0;31.0
4096.0;8325.0;35.09;2017;4;17;26;15;2;0;1;0;0;1;0;4229.0;376819.0;203610.0;31.98
4084.0;8329.0;34.1;2017;4;17;26;16;2;0;1;0;0;1;0;4245.0;377749.0;203544.0;36.74
4091.0;8375.0;35.13;2017;4;17;26;17;2;0;1;0;0;0;1;4284.0;378346.0;203388.0;36.89
4149.0;8287.0;37.21;2017;4;17;26;18;2;0;0;0;0;0;1;4138.0;378377.0;203332.0;38.65
4237.0;8320.0;39.4;2017;4;17;26;19;2;0;0;0;0;0;1;4083.0;378057.0;203200.0;39.63
4160.0;7956.0;35.98;2017;4;17;26;20;2;0;0;0;0;0;1;3796.0;378045.0;203069.0;34.87
3987.0;7414.0;30.51;2017;4;17;26;21;2;0;0;0;0;0;1;3427.0;378766.0;202971.0;31.17
3855.0;7392.0;30.83;2017;4;17;26;22;2;0;0;0;0;0;1;3537.0;379909.0;202902.0;31.38
3854.0;7401.0;30.49;2017;4;17;26;23;2;0;0;0;0;0;1;3547.0;381202.0;202874.0;31.03
3819.0;7282.0;30.31;2017;4;17;27;0;3;0;0;1;0;0;0;3463.0;382539.0;202832.0;30.61
3824.0;7304.0;30.3;2017;4;17;27;1;3;0;0;1;0;0;0;3480.0;384071.0;202797.0;30.68
3859.0;7488.0;30.73;2017;4;17;27;2;3;0;0;1;0;0;0;3629.0;385555.0;202739.0;31.02
3949.0;7620.0;30.8;2017;4;17;27;3;3;0;0;1;0;0;0;3671.0;386110.0;202740.0;31.71
4314.0;8577.0;37.19;2017;4;17;27;4;3;0;0;1;0;0;0;4263.0;386240.0;202694.0;33.46
4633.0;8943.0;39.38;2017;4;17;27;5;3;0;0;1;0;0;0;4310.0;386572.0;202634.0;41.54
4664.0;8749.0;38.16;2017;4;17;27;6;3;0;0;1;0;0;0;4085.0;386748.0;202580.0;43.46
4610.0;8828.0;37.84;2017;4;17;27;7;3;0;0;0;1;0;0;4218.0;387073.0;202622.0;38.69
4594.0;8841.0;37.6;2017;4;17;27;8;3;0;1;0;1;0;0;4247.0;387409.0;202743.0;39.59
4378.0;8703.0;35.81;2017;4;17;27;9;3;0;1;0;1;0;0;4325.0;387741.0;202725.0;37.53
4370.0;8657.0;34.47;2017;4;17;27;10;3;0;1;0;1;0;0;4287.0;388157.0;202740.0;36.47
4332.0;8517.0;32.51;2017;4;17;27;11;3;0;1;0;1;0;0;4185.0;388331.0;202670.0;33.78
4304.0;8089.0;30.98;2017;4;17;27;12;3;0;1;0;0;1;0;3785.0;388290.0;202662.0;31.58
4324.0;7989.0;30.74;2017;4;17;27;13;3;0;1;0;0;1;0;3665.0;388261.0;202656.0;30.95
4336.0;8176.0;31.0;2017;4;17;27;14;3;0;1;0;0;1;0;3840.0;388067.0;202653.0;31.17
4369.0;8519.0;31.98;2017;4;17;27;15;3;0;1;0;0;1;0;4150.0;388061.0;202708.0;32.84
4303.0;8665.0;36.74;2017;4;17;27;16;3;0;1;0;0;1;0;4362.0;388195.0;202713.0;33.52
4379.0;8726.0;36.89;2017;4;17;27;17;3;0;1;0;0;0;1;4347.0;388372.0;202877.0;33.26
4330.0;8933.0;38.65;2017;4;17;27;18;3;0;0;0;0;0;1;4603.0;388686.0;202865.0;33.59
4402.0;8920.0;39.63;2017;4;17;27;19;3;0;0;0;0;0;1;4518.0;388979.0;202923.0;33.8
4260.0;8402.0;34.87;2017;4;17;27;20;3;0;0;0;0;0;1;4142.0;389179.0;202916.0;31.87
4072.0;7841.0;31.17;2017;4;17;27;21;3;0;0;0;0;0;1;3769.0;389005.0;202866.0;30.34
3896.0;7642.0;31.38;2017;4;17;27;22;3;0;0;0;0;0;1;3746.0;389530.0;202850.0;32.24
3854.0;7593.0;31.03;2017;4;17;27;23;3;0;0;0;0;0;1;3739.0;389944.0;202786.0;29.71
3799.0;7461.0;30.61;2017;4;17;28;0;4;0;0;1;0;0;0;3662.0;390229.0;202675.0;29.88
3787.0;7483.0;30.68;2017;4;17;28;1;4;0;0;1;0;0;0;3696.0;390612.0;202509.0;29.86
3865.0;7532.0;31.02;2017;4;17;28;2;4;0;0;1;0;0;0;3667.0;390859.0;202346.0;30.16
3984.0;7780.0;31.71;2017;4;17;28;3;4;0;0;1;0;0;0;3796.0;390794.0;202223.0;30.58
4223.0;8462.0;33.46;2017;4;17;28;4;4;0;0;1;0;0;0;4239.0;390768.0;202022.0;31.42
4582.0;8862.0;41.54;2017;4;17;28;5;4;0;0;1;0;0;0;4280.0;391036.0;201899.0;32.64
4700.0;8828.0;43.46;2017;4;17;28;6;4;0;0;1;0;0;0;4128.0;391159.0;201905.0;32.69
4685.0;8781.0;38.69;2017;4;17;28;7;4;0;0;0;1;0;0;4096.0;391827.0;202091.0;32.56
4640.0;8729.0;39.59;2017;4;17;28;8;4;0;1;0;1;0;0;4089.0;392363.0;202333.0;30.59
4624.0;8817.0;37.53;2017;4;17;28;9;4;0;1;0;1;0;0;4193.0;393059.0;202505.0;30.13
4573.0;8762.0;36.47;2017;4;17;28;10;4;0;1;0;1;0;0;4189.0;393898.0;202793.0;30.07
4539.0;8734.0;33.78;2017;4;17;28;11;4;0;1;0;1;0;0;4195.0;394760.0;203133.0;29.69
4511.0;8564.0;31.58;2017;4;17;28;12;4;0;1;0;0;1;0;4053.0;395406.0;203458.0;29.05
4511.0;8351.0;30.95;2017;4;17;28;13;4;0;1;0;0;1;0;3840.0;395767.0;203806.0;28.77
4456.0;8492.0;31.17;2017;4;17;28;14;4;0;1;0;0;1;0;4036.0;396441.0;204167.0;28.36
4450.0;8691.0;32.84;2017;4;17;28;15;4;0;1;0;0;1;0;4241.0;396807.0;204521.0;29.93
4484.0;8711.0;33.52;2017;4;17;28;16;4;0;1;0;0;1;0;4227.0;397189.0;204921.0;31.8
4448.0;8644.0;33.26;2017;4;17;28;17;4;0;1;0;0;0;1;4196.0;397458.0;205278.0;33.81
4380.0;8589.0;33.59;2017;4;17;28;18;4;0;0;0;0;0;1;4209.0;397760.0;205509.0;33.68
4370.0;8643.0;33.8;2017;4;17;28;19;4;0;0;0;0;0;1;4273.0;398083.0;205642.0;33.78
4236.0;8178.0;31.87;2017;4;17;28;20;4;0;0;0;0;0;1;3942.0;398305.0;205718.0;32.14
4051.0;7439.0;30.34;2017;4;17;28;21;4;0;0;0;0;0;1;3388.0;398330.0;205782.0;30.47
3956.0;7553.0;32.24;2017;4;17;28;22;4;0;0;0;0;0;1;3597.0;398491.0;205883.0;30.01
3857.0;6714.0;29.71;2017;4;17;28;23;4;0;0;0;0;0;1;2857.0;397804.0;205886.0;29.38
3860.0;6873.0;29.88;2017;4;17;29;0;5;1;0;1;0;0;0;3013.0;397395.0;205927.0;28.81
3858.0;6965.0;29.86;2017;4;17;29;1;5;1;0;1;0;0;0;3107.0;397056.0;205961.0;28.35
3814.0;7179.0;30.16;2017;4;17;29;2;5;1;0;1;0;0;0;3365.0;396747.0;205916.0;28.06
3764.0;7426.0;30.58;2017;4;17;29;3;5;1;0;1;0;0;0;3662.0;396553.0;205731.0;28.07
3846.0;7683.0;31.42;2017;4;17;29;4;5;1;0;1;0;0;0;3837.0;395659.0;205263.0;27.85
4017.0;7966.0;32.64;2017;4;17;29;5;5;1;0;1;0;0;0;3949.0;394682.0;204647.0;28.6
4181.0;8012.0;32.69;2017;4;17;29;6;5;1;0;1;0;0;0;3831.0;393945.0;204164.0;28.86
4303.0;8000.0;32.56;2017;4;17;29;7;5;1;0;0;1;0;0;3697.0;393117.0;203857.0;29.5
4301.0;7739.0;30.59;2017;4;17;29;8;5;1;1;0;1;0;0;3438.0;392015.0;203564.0;29.65
4287.0;7488.0;30.13;2017;4;17;29;9;5;1;1;0;1;0;0;3201.0;390800.0;203473.0;29.16
4159.0;7335.0;30.07;2017;4;17;29;10;5;1;1;0;1;0;0;3176.0;389478.0;203262.0;28.99
4048.0;7008.0;29.69;2017;4;17;29;11;5;1;1;0;1;0;0;2960.0;387969.0;202978.0;28.75
3963.0;6538.0;29.05;2017;4;17;29;12;5;1;1;0;0;1;0;2575.0;386418.0;202637.0;28.38
3905.0;6323.0;28.77;2017;4;17;29;13;5;1;1;0;0;1;0;2418.0;384752.0;202218.0;28.39
3879.0;6397.0;28.36;2017;4;17;29;14;5;1;1;0;0;1;0;2518.0;382973.0;201761.0;28.37
3933.0;7260.0;29.93;2017;4;17;29;15;5;1;1;0;0;1;0;3327.0;381714.0;201325.0;28.39
4012.0;8045.0;31.8;2017;4;17;29;16;5;1;1;0;0;1;0;4033.0;381094.0;201034.0;28.7
4022.0;8163.0;33.81;2017;4;17;29;17;5;1;1;0;0;0;1;4141.0;380531.0;200677.0;29.04
3987.0;8103.0;33.68;2017;4;17;29;18;5;1;0;0;0;0;1;4116.0;379701.0;200334.0;29.31
4023.0;8158.0;33.78;2017;4;17;29;19;5;1;0;0;0;0;1;4135.0;378939.0;199955.0;29.18
3960.0;8000.0;32.14;2017;4;17;29;20;5;1;0;0;0;0;1;4040.0;378537.0;199655.0;28.33
3865.0;7476.0;30.47;2017;4;17;29;21;5;1;0;0;0;0;1;3611.0;378172.0;199448.0;27.93
3714.0;6443.0;30.01;2017;4;17;29;22;5;1;0;0;0;0;1;2729.0;376973.0;199266.0;28.15
3702.0;6134.0;29.38;2017;4;17;29;23;5;1;0;0;0;0;1;2432.0;375514.0;199114.0;28.02
3731.0;5900.0;28.81;2017;4;17;30;0;6;1;0;1;0;0;0;2169.0;373953.0;199046.0;27.94
3685.0;5613.0;28.35;2017;4;17;30;1;6;1;0;1;0;0;0;1928.0;372083.0;198944.0;28.01
3719.0;5394.0;28.06;2017;4;17;30;2;6;1;0;1;0;0;0;1675.0;369945.0;198798.0;28.07
3698.0;5295.0;28.07;2017;4;17;30;3;6;1;0;1;0;0;0;1597.0;367460.0;198512.0;28.2
3683.0;5153.0;27.85;2017;4;17;30;4;6;1;0;1;0;0;0;1470.0;364151.0;197972.0;28.65
3787.0;5678.0;28.6;2017;4;17;30;5;6;1;0;1;0;0;0;1891.0;360967.0;197177.0;28.43
3779.0;6158.0;28.86;2017;4;17;30;6;6;1;0;1;0;0;0;2379.0;358297.0;196256.0;28.85
3824.0;6414.0;29.5;2017;4;17;30;7;6;1;0;0;1;0;0;2590.0;355930.0;195395.0;29.42
3750.0;6450.0;29.65;2017;4;17;30;8;6;1;1;0;1;0;0;2700.0;353651.0;194505.0;29.59
3778.0;6241.0;29.16;2017;4;17;30;9;6;1;1;0;1;0;0;2463.0;351075.0;193659.0;29.3
3723.0;6099.0;28.99;2017;4;17;30;10;6;1;1;0;1;0;0;2376.0;348412.0;192809.0;28.96
3593.0;5729.0;28.75;2017;4;17;30;11;6;1;1;0;1;0;0;2136.0;345407.0;191863.0;28.62
3583.0;5374.0;28.38;2017;4;17;30;12;6;1;1;0;0;1;0;1791.0;342217.0;190935.0;28.14
3543.0;5328.0;28.39;2017;4;17;30;13;6;1;1;0;0;1;0;1785.0;339194.0;189967.0;28.1
3539.0;5133.0;28.37;2017;4;17;30;14;6;1;1;0;0;1;0;1594.0;335835.0;189050.0;28.11
3526.0;4951.0;28.39;2017;4;17;30;15;6;1;1;0;0;1;0;1425.0;332095.0;188126.0;28.07
3601.0;5291.0;28.7;2017;4;17;30;16;6;1;1;0;0;1;0;1690.0;328675.0;187243.0;28.17
3628.0;5415.0;29.04;2017;4;17;30;17;6;1;1;0;0;0;1;1787.0;325446.0;186423.0;28.76
3671.0;5536.0;29.31;2017;4;17;30;18;6;1;0;0;0;0;1;1865.0;322393.0;185714.0;29.51
3753.0;5766.0;29.18;2017;4;17;30;19;6;1;0;0;0;0;1;2013.0;319516.0;185097.0;29.82
3797.0;5462.0;28.33;2017;4;17;30;20;6;1;0;0;0;0;1;1665.0;316800.0;184658.0;29.22
3745.0;4951.0;27.93;2017;4;17;30;21;6;1;0;0;0;0;1;1206.0;314312.0;184352.0;28.95
3595.0;4286.0;28.15;2017;4;17;30;22;6;1;0;0;0;0;1;691.0;311045.0;183991.0;28.94
3511.0;4151.0;28.02;2017;4;17;30;23;6;1;0;0;0;0;1;640.0;308482.0;183645.0;28.87
3511.0;4159.0;27.94;2017;5;18;1;0;0;0;0;1;0;0;0;648.0;305768.0;183296.0;28.73
3548.0;4092.0;28.01;2017;5;18;1;1;0;0;0;1;0;0;0;544.0;302895.0;182986.0;28.57
3594.0;4227.0;28.07;2017;5;18;1;2;0;0;0;1;0;0;0;633.0;299943.0;182766.0;28.34
3614.0;4401.0;28.2;2017;5;18;1;3;0;0;0;1;0;0;0;787.0;296918.0;182616.0;28.89
3648.0;4770.0;28.65;2017;5;18;1;4;0;0;0;1;0;0;0;1122.0;294005.0;182418.0;30.73
3689.0;4758.0;28.43;2017;5;18;1;5;0;0;0;1;0;0;0;1069.0;290797.0;182090.0;36.67
3759.0;5020.0;28.85;2017;5;18;1;6;0;0;0;1;0;0;0;1261.0;287805.0;181668.0;37.3
3843.0;5380.0;29.42;2017;5;18;1;7;0;0;0;0;1;0;0;1537.0;285185.0;181208.0;35.12
3895.0;5585.0;29.59;2017;5;18;1;8;0;0;1;0;1;0;0;1690.0;283031.0;180802.0;34.01
3844.0;5362.0;29.3;2017;5;18;1;9;0;0;1;0;1;0;0;1518.0;280905.0;180359.0;32.67
3780.0;5034.0;28.96;2017;5;18;1;10;0;0;1;0;1;0;0;1254.0;278604.0;179980.0;31.04
3717.0;4947.0;28.62;2017;5;18;1;11;0;0;1;0;1;0;0;1230.0;276543.0;179649.0;30.78
3668.0;4546.0;28.14;2017;5;18;1;12;0;0;1;0;0;1;0;878.0;274551.0;179354.0;30.4
3637.0;4519.0;28.1;2017;5;18;1;13;0;0;1;0;0;1;0;882.0;272747.0;179086.0;30.41
3592.0;4589.0;28.11;2017;5;18;1;14;0;0;1;0;0;1;0;997.0;270939.0;178799.0;30.43
3563.0;4531.0;28.07;2017;5;18;1;15;0;0;1;0;0;1;0;968.0;268210.0;178429.0;30.99
3528.0;4632.0;28.17;2017;5;18;1;16;0;0;1;0;0;1;0;1104.0;264797.0;177945.0;31.26
3557.0;4947.0;28.76;2017;5;18;1;17;0;0;1;0;0;0;1;1390.0;261581.0;177480.0;31.77
3663.0;5538.0;29.51;2017;5;18;1;18;0;0;0;0;0;0;1;1875.0;259016.0;177156.0;31.55
3698.0;5860.0;29.82;2017;5;18;1;19;0;0;0;0;0;0;1;2162.0;256718.0;176831.0;31.74
3632.0;5094.0;29.22;2017;5;18;1;20;0;0;0;0;0;0;1;1462.0;253812.0;176503.0;30.57
3526.0;4752.0;28.95;2017;5;18;1;21;0;0;0;0;0;0;1;1226.0;251088.0;176164.0;28.46
3456.0;5014.0;28.94;2017;5;18;1;22;0;0;0;0;0;0;1;1558.0;249659.0;175906.0;29.04
3422.0;5017.0;28.87;2017;5;18;1;23;0;0;0;0;0;0;1;1595.0;248542.0;175626.0;28.84
3407.0;4779.0;28.73;2017;5;18;2;0;1;0;0;1;0;0;0;1372.0;247421.0;175302.0;28.27
3428.0;4709.0;28.57;2017;5;18;2;1;1;0;0;1;0;0;0;1281.0;246517.0;175045.0;28.27
3441.0;4619.0;28.34;2017;5;18;2;2;1;0;0;1;0;0;0;1178.0;245742.0;174767.0;28.92
3522.0;5093.0;28.89;2017;5;18;2;3;1;0;0;1;0;0;0;1571.0;245540.0;174591.0;30.06
3837.0;6714.0;30.73;2017;5;18;2;4;1;0;0;1;0;0;0;2877.0;247101.0;174745.0;31.87
4207.0;7917.0;36.67;2017;5;18;2;5;1;0;0;1;0;0;0;3710.0;249340.0;175165.0;33.7
4190.0;8042.0;37.3;2017;5;18;2;6;1;0;0;1;0;0;0;3852.0;251224.0;175576.0;35.07
4068.0;7905.0;35.12;2017;5;18;2;7;1;0;0;0;1;0;0;3837.0;252715.0;175820.0;34.27
3938.0;7539.0;34.01;2017;5;18;2;8;1;0;1;0;1;0;0;3601.0;253804.0;176008.0;33.73
3902.0;7558.0;32.67;2017;5;18;2;9;1;0;1;0;1;0;0;3656.0;255121.0;176132.0;32.44
3974.0;7454.0;31.04;2017;5;18;2;10;1;0;1;0;1;0;0;3480.0;256476.0;176383.0;31.96
3930.0;7170.0;30.78;2017;5;18;2;11;1;0;1;0;1;0;0;3240.0;257917.0;176720.0;31.81
3839.0;6591.0;30.4;2017;5;18;2;12;1;0;1;0;0;1;0;2752.0;259134.0;176976.0;31.07
3708.0;5966.0;30.41;2017;5;18;2;13;1;0;1;0;0;1;0;2258.0;259772.0;177141.0;30.86
3694.0;6064.0;30.43;2017;5;18;2;14;1;0;1;0;0;1;0;2370.0;260703.0;177296.0;30.77
3662.0;6681.0;30.99;2017;5;18;2;15;1;0;1;0;0;1;0;3019.0;262433.0;177432.0;31.25
3631.0;6909.0;31.26;2017;5;18;2;16;1;0;1;0;0;1;0;3278.0;264051.0;177462.0;31.47
3583.0;6930.0;31.77;2017;5;18;2;17;1;0;1;0;0;0;1;3347.0;265566.0;177417.0;31.51
3659.0;7019.0;31.55;2017;5;18;2;18;1;0;0;0;0;0;1;3360.0;267049.0;177405.0;31.57
3696.0;6970.0;31.74;2017;5;18;2;19;1;0;0;0;0;0;1;3274.0;268253.0;177348.0;31.56
3677.0;6189.0;30.57;2017;5;18;2;20;1;0;0;0;0;0;1;2512.0;268980.0;177228.0;30.52
3452.0;5252.0;28.46;2017;5;18;2;21;1;0;0;0;0;0;1;1800.0;269281.0;176935.0;28.6
3353.0;4946.0;29.04;2017;5;18;2;22;1;0;0;0;0;0;1;1593.0;269941.0;176693.0;28.08
3314.0;4978.0;28.84;2017;5;18;2;23;1;0;0;0;0;0;1;1664.0;270768.0;176496.0;27.68
3309.0;4585.0;28.27;2017;5;18;3;0;2;0;0;1;0;0;0;1276.0;271194.0;176294.0;27.46
3347.0;4568.0;28.27;2017;5;18;3;1;2;0;0;1;0;0;0;1221.0;271670.0;176093.0;27.38
3379.0;4996.0;28.92;2017;5;18;3;2;2;0;0;1;0;0;0;1617.0;272439.0;175878.0;27.39
3417.0;5548.0;30.06;2017;5;18;3;3;2;0;0;1;0;0;0;2131.0;273586.0;175681.0;27.57
3705.0;6955.0;31.87;2017;5;18;3;4;2;0;0;1;0;0;0;3250.0;275771.0;175738.0;30.42
4024.0;7799.0;33.7;2017;5;18;3;5;2;0;0;1;0;0;0;3775.0;278812.0;176073.0;32.28
4107.0;8117.0;35.07;2017;5;18;3;6;2;0;0;1;0;0;0;4010.0;281909.0;176421.0;33.04
3939.0;7648.0;34.27;2017;5;18;3;7;2;0;0;0;1;0;0;3709.0;284177.0;176517.0;32.02
3875.0;7580.0;33.73;2017;5;18;3;8;2;0;1;0;1;0;0;3705.0;286172.0;176497.0;31.6
3794.0;7456.0;32.44;2017;5;18;3;9;2;0;1;0;1;0;0;3662.0;288266.0;176447.0;31.18
3800.0;7462.0;31.96;2017;5;18;3;10;2;0;1;0;1;0;0;3662.0;290694.0;176467.0;30.85
3786.0;7366.0;31.81;2017;5;18;3;11;2;0;1;0;1;0;0;3580.0;293113.0;176536.0;30.56
3782.0;7281.0;31.07;2017;5;18;3;12;2;0;1;0;0;1;0;3499.0;295848.0;176650.0;30.11
3701.0;7010.0;30.86;2017;5;18;3;13;2;0;1;0;0;1;0;3309.0;298339.0;176714.0;29.9
3718.0;7074.0;30.77;2017;5;18;3;14;2;0;1;0;0;1;0;3356.0;300824.0;176840.0;29.79
3710.0;7126.0;31.25;2017;5;18;3;15;2;0;1;0;0;1;0;3416.0;303419.0;176987.0;30.12
3647.0;7133.0;31.47;2017;5;18;3;16;2;0;1;0;0;1;0;3486.0;305920.0;177106.0;30.41
3680.0;7286.0;31.51;2017;5;18;3;17;2;0;1;0;0;0;1;3606.0;308259.0;177229.0;30.47
3681.0;7419.0;31.57;2017;5;18;3;18;2;0;0;0;0;0;1;3738.0;310140.0;177247.0;30.26
3682.0;7244.0;31.56;2017;5;18;3;19;2;0;0;0;0;0;1;3562.0;311524.0;177231.0;30.3
3630.0;6492.0;30.52;2017;5;18;3;20;2;0;0;0;0;0;1;2862.0;312922.0;177229.0;29.72
3399.0;4748.0;28.6;2017;5;18;3;21;2;0;0;0;0;0;1;1349.0;312918.0;177102.0;28.16
3286.0;4268.0;28.08;2017;5;18;3;22;2;0;0;0;0;0;1;982.0;312172.0;176932.0;29.51
3307.0;4149.0;27.68;2017;5;18;3;23;2;0;0;0;0;0;1;842.0;311304.0;176817.0;28.89
3246.0;4105.0;27.46;2017;5;18;4;0;3;0;0;1;0;0;0;859.0;310630.0;176656.0;28.53
3235.0;4002.0;27.38;2017;5;18;4;1;3;0;0;1;0;0;0;767.0;309923.0;176463.0;28.33
3301.0;3877.0;27.39;2017;5;18;4;2;3;0;0;1;0;0;0;576.0;309181.0;176323.0;28.46
3447.0;4130.0;27.57;2017;5;18;4;3;3;0;0;1;0;0;0;683.0;308218.0;176248.0;29.73
3676.0;6306.0;30.42;2017;5;18;4;4;3;0;0;1;0;0;0;2630.0;307810.0;176087.0;30.59
4000.0;7310.0;32.28;2017;5;18;4;5;3;0;0;1;0;0;0;3310.0;307203.0;175880.0;32.8
4038.0;7485.0;33.04;2017;5;18;4;6;3;0;0;1;0;0;0;3447.0;306646.0;175728.0;33.45
3915.0;7313.0;32.02;2017;5;18;4;7;3;0;0;0;1;0;0;3398.0;306054.0;175575.0;32.42
3853.0;7196.0;31.6;2017;5;18;4;8;3;0;1;0;1;0;0;3343.0;305711.0;175490.0;31.96
3709.0;6884.0;31.18;2017;5;18;4;9;3;0;1;0;1;0;0;3175.0;305037.0;175297.0;31.35
3734.0;6635.0;30.85;2017;5;18;4;10;3;0;1;0;1;0;0;2901.0;304218.0;175057.0;30.98
3758.0;6423.0;30.56;2017;5;18;4;11;3;0;1;0;1;0;0;2665.0;303471.0;174885.0;31.0
3703.0;5640.0;30.11;2017;5;18;4;12;3;0;1;0;0;1;0;1937.0;302520.0;174749.0;30.71
3646.0;5413.0;29.9;2017;5;18;4;13;3;0;1;0;0;1;0;1767.0;301967.0;174687.0;30.39
3617.0;5207.0;29.79;2017;5;18;4;14;3;0;1;0;0;1;0;1590.0;301110.0;174610.0;30.46
3596.0;5744.0;30.12;2017;5;18;4;15;3;0;1;0;0;1;0;2148.0;300173.0;174544.0;30.98
3503.0;6136.0;30.41;2017;5;18;4;16;3;0;1;0;0;1;0;2633.0;299400.0;174416.0;31.02
3513.0;6266.0;30.47;2017;5;18;4;17;3;0;1;0;0;0;1;2753.0;298736.0;174346.0;30.9
3505.0;5926.0;30.26;2017;5;18;4;18;3;0;0;0;0;0;1;2421.0;297643.0;174192.0;30.45
3535.0;5862.0;30.3;2017;5;18;4;19;3;0;0;0;0;0;1;2327.0;296535.0;174031.0;30.31
3559.0;5120.0;29.72;2017;5;18;4;20;3;0;0;0;0;0;1;1561.0;295466.0;173913.0;30.24
3274.0;3995.0;28.16;2017;5;18;4;21;3;0;0;0;0;0;1;721.0;294209.0;173735.0;30.12
3279.0;4089.0;29.51;2017;5;18;4;22;3;0;0;0;0;0;1;810.0;293352.0;173661.0;30.23
3250.0;3961.0;28.89;2017;5;18;4;23;3;0;0;0;0;0;1;711.0;292335.0;173597.0;30.14
3248.0;3630.0;28.53;2017;5;18;5;0;4;0;0;1;0;0;0;382.0;291380.0;173536.0;30.05
3259.0;3578.0;28.33;2017;5;18;5;1;4;0;0;1;0;0;0;319.0;290390.0;173448.0;29.73
3293.0;3699.0;28.46;2017;5;18;5;2;4;0;0;1;0;0;0;406.0;289093.0;173362.0;29.59
3350.0;4779.0;29.73;2017;5;18;5;3;4;0;0;1;0;0;0;1429.0;288324.0;173295.0;29.87
3648.0;6357.0;30.59;2017;5;18;5;4;4;0;0;1;0;0;0;2709.0;287726.0;173238.0;29.27
3958.0;7366.0;32.8;2017;5;18;5;5;4;0;0;1;0;0;0;3408.0;287293.0;173172.0;30.14
4018.0;7482.0;33.45;2017;5;18;5;6;4;0;0;1;0;0;0;3464.0;286658.0;173083.0;30.93
3865.0;7353.0;32.42;2017;5;18;5;7;4;0;0;0;1;0;0;3488.0;286363.0;173009.0;32.0
3761.0;7241.0;31.96;2017;5;18;5;8;4;0;1;0;1;0;0;3480.0;286024.0;172895.0;31.53
3760.0;7233.0;31.35;2017;5;18;5;9;4;0;1;0;1;0;0;3473.0;285801.0;172861.0;30.64
3715.0;6977.0;30.98;2017;5;18;5;10;4;0;1;0;1;0;0;3262.0;285316.0;172776.0;30.79
3706.0;7037.0;31.0;2017;5;18;5;11;4;0;1;0;1;0;0;3331.0;284987.0;172696.0;30.1
3606.0;6569.0;30.71;2017;5;18;5;12;4;0;1;0;0;1;0;2963.0;284275.0;172520.0;29.6
3529.0;6300.0;30.39;2017;5;18;5;13;4;0;1;0;0;1;0;2771.0;283565.0;172348.0;28.93
3491.0;6440.0;30.46;2017;5;18;5;14;4;0;1;0;0;1;0;2949.0;282931.0;172121.0;28.93
3412.0;6843.0;30.98;2017;5;18;5;15;4;0;1;0;0;1;0;3431.0;282648.0;171823.0;30.37
